"council","acc_year","acc_month","acc_nos","acc_vehicles","acc_persons","acc_cyclists","acc_females","acc_males","acc_deaths","acc_injs","acc_avgage","acc_avgsev","acc_lat","acc_long"
"Whitehorse","2009","3","28","48","71","0","32","32","0","38","37.261538461","2.571428571","-37.826785759113186","145.15546334014735"
"Whitehorse","2009","4","15","29","42","3","25","15","0","24","40.350000000","2.666666666","-37.825367059927075","145.15280259594982"
"Whitehorse","2009","5","29","59","76","2","29","44","0","35","40.684931506","2.724137931","-37.825736376645075","145.14725952464462"
"Whitehorse","2009","6","30","57","79","3","44","30","0","40","35.000000000","2.566666666","-37.832239156899156","145.1491203881184"
"Whitehorse","2009","7","27","54","75","1","36","32","1","36","32.732394366","2.370370370","-37.83120445409745","145.1581915495203"
"Whitehorse","2009","8","14","29","42","1","14","21","0","19","31.189189189","2.714285714","-37.83148978275305","145.1536508210855"
"Whitehorse","2009","9","27","59","74","3","33","35","0","32","33.442857142","2.814814814","-37.8258976276256","145.14746123437502"
"Whitehorse","2009","10","27","51","74","0","24","41","1","32","32.544117647","2.518518518","-37.82999920652786","145.14935233124845"
"Whitehorse","2009","11","23","44","71","1","26","37","2","32","34.272727272","2.391304347","-37.830583184404524","145.15998480802773"
"Whitehorse","2009","12","24","50","67","1","24","40","1","35","36.343283582","2.500000000","-37.82427092956673","145.14417404749346"
"Whitehorse","2010","1","19","37","56","0","24","29","0","26","31.777777777","2.473684210","-37.83611254247963","145.1504335761555"
"Whitehorse","2010","2","21","45","63","3","25","33","0","26","35.606557377","2.809523809","-37.828544533516016","145.14838940752193"
"Whitehorse","2010","3","28","63","76","0","31","40","0","32","34.575342465","2.678571428","-37.82785522956939","145.153644909599"
"Whitehorse","2010","4","26","47","70","2","31","33","2","38","34.469696969","2.423076923","-37.829326536833086","145.14991592114418"
"Whitehorse","2010","5","30","65","82","3","33","41","0","35","38.171052631","2.666666666","-37.82756927303744","145.14858382292783"
"Whitehorse","2010","6","28","59","83","1","35","40","0","32","37.860759493","2.892857142","-37.823918316934545","145.15399325580665"
"Whitehorse","2010","7","27","57","82","2","32","46","0","33","36.725000000","2.666666666","-37.824542194048185","145.14202149464992"
"Whitehorse","2010","8","26","53","71","3","34","32","0","32","39.909090909","2.576923076","-37.82894411443136","145.1497922146697"
"Whitehorse","2010","9","28","57","76","0","35","36","1","37","41.780821917","2.607142857","-37.826702658536554","145.15381740865618"
"Whitehorse","2010","10","21","40","48","1","26","20","1","24","32.326086956","2.523809523","-37.83001668007239","145.1437567012487"
"Whitehorse","2010","11","28","56","89","3","38","44","0","33","35.802325581","2.714285714","-37.82712641726066","145.1526379479216"
"Whitehorse","2010","12","23","38","50","2","16","25","1","29","34.046511627","2.652173913","-37.827723569726516","145.1447045316683"
"Whitehorse","2011","1","21","51","62","4","24","38","1","27","45.580645161","2.619047619","-37.83774228740865","145.15169185520259"
"Whitehorse","2011","2","26","46","63","2","18","37","1","29","35.807017543","2.653846153","-37.82395342456667","145.15232499910763"
"Whitehorse","2011","3","23","52","59","4","26","27","0","24","37.189655172","2.695652173","-37.830569195226325","145.14049221472553"
"Whitehorse","2011","4","23","49","74","2","24","40","0","34","34.101449275","2.478260869","-37.82052715593814","145.14941868012943"
"Whitehorse","2011","5","25","47","58","2","26","30","1","33","38.196428571","2.640000000","-37.82847987037051","145.15099197788365"
"Whitehorse","2011","6","16","28","37","2","18","16","0","19","36.647058823","2.875000000","-37.82826386898383","145.15238115469293"
"Whitehorse","2011","7","27","55","70","3","30","33","0","38","40.485294117","2.814814814","-37.8282674265579","145.15717201410982"
"Whitehorse","2011","8","22","39","55","3","21","27","1","26","31.940000000","2.772727272","-37.82516447670306","145.13949192015363"
"Whitehorse","2011","9","27","56","70","1","26","34","0","32","39.453125000","2.851851851","-37.82360185528716","145.15973095160356"
"Whitehorse","2011","10","26","50","63","0","25","32","0","33","41.500000000","2.615384615","-37.82525733988756","145.14924955218504"
"Whitehorse","2011","11","16","30","39","1","15","21","0","19","38.162162162","2.812500000","-37.82573740264578","145.15501081311146"
"Whitehorse","2011","12","23","47","64","2","27","31","1","34","40.967741935","2.695652173","-37.83095860805987","145.15322590664007"
"Whitehorse","2012","1","12","19","26","2","12","9","1","14","46.043478260","2.416666666","-37.83927127407486","145.15453923742476"
"Whitehorse","2012","2","25","51","64","2","21","37","0","31","35.934426229","2.720000000","-37.822683593632505","145.15665032758784"
"Whitehorse","2012","3","22","40","56","2","21","24","0","26","36.204081632","2.727272727","-37.828680450581665","145.14886184058955"
"Whitehorse","2012","4","27","50","76","3","35","35","0","42","41.597222222","2.629629629","-37.82684585621877","145.14110826045092"
"Whitehorse","2012","5","24","44","51","3","31","16","0","29","43.437500000","2.666666666","-37.82287486433749","145.15482966555408"
"Whitehorse","2012","6","21","41","58","0","24","25","1","23","37.920000000","2.619047619","-37.82777684362974","145.1549011884363"
"Whitehorse","2012","7","30","63","80","0","39","34","1","32","38.881578947","2.800000000","-37.82903463371731","145.15855219889283"
"Whitehorse","2012","8","26","48","60","3","23","30","0","31","37.111111111","2.769230769","-37.83130155215708","145.158893677189"
"Whitehorse","2012","9","22","41","52","0","20","28","0","25","43.916666666","2.772727272","-37.831511064753094","145.15611620613328"
"Whitehorse","2012","10","16","37","42","0","12","28","0","19","42.560975609","2.687500000","-37.82989353545402","145.1513012279031"
"Whitehorse","2012","11","26","60","68","2","33","31","0","34","37.045454545","2.846153846","-37.833311878562576","145.1489044827144"
"Whitehorse","2012","12","16","32","47","0","19","25","0","25","37.954545454","2.687500000","-37.822601784484974","145.16027107263992"
"Whitehorse","2013","1","15","26","31","1","12","17","0","19","37.633333333","2.800000000","-37.82473804071574","145.1383695502665"
"Whitehorse","2013","2","12","23","36","0","15","18","0","18","33.441176470","2.750000000","-37.83185843785272","145.1519989344468"
"Whitehorse","2013","3","22","43","54","4","23","28","0","27","39.692307692","2.636363636","-37.832162127451234","145.14645592230673"
"Whitehorse","2013","4","28","57","80","4","41","35","0","35","43.389610389","2.607142857","-37.82715684994438","145.14813669520225"
"Whitehorse","2013","5","21","38","60","1","24","29","0","25","35.163636363","2.523809523","-37.82318288761344","145.14279347054372"
"Whitehorse","2013","6","20","47","58","0","28","25","0","25","38.052631578","2.650000000","-37.82827938804093","145.14876269779705"
"Whittlesea","2006","1","22","44","57","2","23","30","0","26","27.928571428","2.727272727","-37.64427815607571","145.05073281916066"
"Whittlesea","2006","2","13","23","31","2","9","21","0","14","39.966666666","2.615384615","-37.66501825378775","145.03765571186722"
"Whittlesea","2006","3","27","42","55","1","16","35","1","33","32.301886792","2.481481481","-37.631506210211214","145.05589305748606"
"Whittlesea","2006","4","20","32","48","3","12","29","1","25","32.116279069","2.400000000","-37.63283442027365","145.05140494528928"
"Whittlesea","2006","5","30","54","85","2","35","44","3","35","31.085365853","2.400000000","-37.65873974365475","145.0356103067003"
"Whittlesea","2006","6","11","23","29","0","9","20","0","15","33.034482758","2.454545454","-37.656129358057534","145.0440315330445"
"Whittlesea","2006","7","24","45","52","5","14","36","0","26","32.942307692","2.666666666","-37.64285651280427","145.0437004578225"
"Whittlesea","2006","8","21","39","48","0","20","25","0","27","32.979166666","2.571428571","-37.66204156047073","145.02660124358434"
"Whittlesea","2006","9","23","44","55","2","21","31","0","23","31.654545454","2.739130434","-37.62734168839325","145.05610232968516"
"Whittlesea","2006","10","26","47","56","2","16","34","1","30","29.181818181","2.423076923","-37.64886969249929","145.03873419122118"
"Whittlesea","2006","11","17","34","50","3","23","23","0","23","29.702127659","2.588235294","-37.664290291244306","145.04207006212005"
"Whittlesea","2006","12","17","26","34","0","8","25","1","18","34.696969696","2.411764705","-37.652162264543385","145.03011741818392"
"Whittlesea","2007","1","16","27","37","0","11","20","0","20","30.470588235","2.500000000","-37.659463810167864","145.0380406814541"
"Whittlesea","2007","2","19","32","50","2","19","27","1","20","28.204081632","2.578947368","-37.641249869127044","145.04810847681964"
"Whittlesea","2007","3","35","61","79","1","39","33","2","42","33.175675675","2.400000000","-37.65228367719461","145.03969787059725"
"Whittlesea","2007","4","20","31","47","1","16","29","0","23","30.760869565","2.600000000","-37.62830552384689","145.05870778762602"
"Whittlesea","2007","5","19","35","51","0","21","27","0","24","39.354166666","2.526315789","-37.65165123168248","145.0473174791736"
"Whittlesea","2007","6","25","50","66","2","22","40","0","35","35.919354838","2.480000000","-37.66416949024617","145.0361267846144"
"Whittlesea","2007","7","31","54","77","2","25","46","0","36","35.301369863","2.645161290","-37.654688126872564","145.03960205434393"
"Whittlesea","2007","8","19","41","49","1","18","28","0","24","32.938775510","2.631578947","-37.64573636092416","145.04324224625174"
"Whittlesea","2007","9","25","45","72","3","29","42","1","37","32.236111111","2.600000000","-37.64528736363966","145.04934084555177"
"Whittlesea","2007","10","34","67","82","2","27","50","0","45","38.730769230","2.441176470","-37.643269098612166","145.04830340933947"
"Whittlesea","2007","11","23","38","52","2","21","27","0","30","33.224489795","2.478260869","-37.626668413602225","145.04904302238023"
"Whittlesea","2007","12","27","44","52","1","20","27","1","27","34.591836734","2.370370370","-37.6464686372836","145.03536281860787"
"Whittlesea","2008","1","13","25","36","2","7","23","0","17","33.028571428","2.846153846","-37.65393737120563","145.049459708692"
"Whittlesea","2008","2","20","39","59","2","21","36","0","29","30.338983050","2.650000000","-37.64618827509966","145.03387760147703"
"Whittlesea","2008","3","20","40","50","1","16","34","1","22","35.020000000","2.650000000","-37.647098199068985","145.04183521958015"
"Whittlesea","2008","4","22","39","55","1","16","34","1","25","32.440000000","2.636363636","-37.64753621822736","145.0569254052143"
"Whittlesea","2008","5","28","51","59","2","20","35","0","35","36.214285714","2.821428571","-37.661872511677586","145.02752343910893"
"Whittlesea","2008","6","17","28","46","0","15","26","0","20","29.214285714","2.470588235","-37.639466084396034","145.0541721415743"
"Whittlesea","2008","7","24","50","61","3","29","28","0","28","39.672413793","2.708333333","-37.65382545244146","145.03965753109145"
"Whittlesea","2008","8","23","46","63","0","19","42","0","30","36.661290322","2.695652173","-37.659646541180734","145.0402185810483"
"Whittlesea","2008","9","17","32","45","1","15","26","0","21","34.204545454","2.823529411","-37.65094558552159","145.0548585752249"
"Whittlesea","2008","10","31","56","82","4","26","49","1","39","34.910256410","2.483870967","-37.653521422377864","145.03312444411495"
"Whittlesea","2008","11","30","48","68","3","25","37","2","34","28.029850746","2.466666666","-37.65156908989772","145.0428067854142"
"Whittlesea","2008","12","23","40","55","1","20","33","1","32","31.833333333","2.521739130","-37.632707466862726","145.05571011312443"
"Whittlesea","2009","1","23","40","46","1","15","23","0","24","35.813953488","2.608695652","-37.64341485471241","145.0517929429605"
"Whittlesea","2009","2","18","35","57","3","24","26","0","30","26.792452830","2.555555555","-37.63088169469548","145.0571745424769"
"Whittlesea","2009","3","30","54","81","3","37","36","2","42","33.500000000","2.533333333","-37.64743867734713","145.0398766461617"
"Whittlesea","2009","4","30","57","83","4","21","55","0","38","30.129870129","2.766666666","-37.645847475499686","145.04196290242024"
"Whittlesea","2009","5","18","37","55","1","31","21","1","26","33.461538461","2.500000000","-37.64672310742597","145.05589011568307"
"Whittlesea","2009","6","31","61","79","4","30","45","1","46","33.552631578","2.806451612","-37.646125969848306","145.04783909265896"
"Whittlesea","2009","7","31","58","78","0","29","46","0","39","36.184210526","2.741935483","-37.64362845228656","145.03693586447898"
"Whittlesea","2009","8","20","39","59","2","19","37","1","33","31.473684210","2.650000000","-37.650922518640606","145.0468105609741"
"Whittlesea","2009","9","14","25","33","1","13","20","0","20","35.727272727","2.785714285","-37.638403609495946","145.04401907552887"
"Whittlesea","2009","10","29","50","71","2","29","38","1","34","37.397058823","2.586206896","-37.6395437788871","145.04311210715323"
"Whittlesea","2009","11","22","38","50","0","18","21","0","29","29.191489361","2.863636363","-37.64409166167787","145.05254354101464"
"Whittlesea","2009","12","19","33","46","1","16","27","0","27","33.113636363","2.684210526","-37.64296950167733","145.05582153108284"
"Whittlesea","2010","1","24","40","69","1","29","35","6","34","34.424242424","2.541666666","-37.64713765331155","145.04565501745094"
"Whittlesea","2010","2","15","30","43","3","17","23","1","19","33.195121951","2.733333333","-37.6506489179841","145.04504770970354"
"Whittlesea","2010","3","23","47","65","5","28","35","2","26","33.253968253","2.434782608","-37.65365487110167","145.03858574330476"
"Whittlesea","2010","4","25","47","65","4","16","43","0","33","31.015873015","2.760000000","-37.63481547298148","145.0424112712951"
"Whittlesea","2010","5","30","59","91","1","38","41","1","51","31.505747126","2.633333333","-37.65149540000847","145.04838512059345"
"Whittlesea","2010","6","25","41","69","0","20","42","2","27","32.015384615","2.520000000","-37.65381349868243","145.03685291570025"
"Whittlesea","2010","7","23","42","51","6","20","31","0","27","41.470588235","2.652173913","-37.63884894229229","145.04162134309857"
"Whittlesea","2010","8","27","52","72","0","30","38","0","33","32.285714285","2.777777777","-37.65434885620076","145.03976520885226"
"Whittlesea","2010","9","19","41","57","2","27","30","2","21","33.789473684","2.684210526","-37.64865151784913","145.03136888752977"
"Whittlesea","2010","10","27","47","63","1","24","32","1","30","38.327586206","2.740740740","-37.64200868856688","145.0588163266824"
"Whittlesea","2010","11","26","53","72","1","26","43","0","31","33.185714285","2.653846153","-37.64973535226908","145.03877259018245"
"Whittlesea","2010","12","20","29","39","0","12","23","0","25","39.648648648","2.500000000","-37.628152128400075","145.04423911277985"
"Whittlesea","2011","1","21","32","41","1","15","24","0","25","34.800000000","2.809523809","-37.61911575859784","145.0628627042336"
"Whittlesea","2011","2","21","43","50","1","22","23","0","31","34.595744680","2.761904761","-37.64506639577613","145.04491503152374"
"Whittlesea","2011","3","28","62","88","1","29","51","0","44","31.825581395","2.714285714","-37.64377408833234","145.04722247458508"
"Whittlesea","2011","4","20","42","52","0","18","29","1","25","30.705882352","2.500000000","-37.652357142810736","145.05837990128168"
"Whittlesea","2011","5","19","37","48","0","16","30","0","24","32.893617021","2.631578947","-37.66395131353541","145.03358746073405"
"Whittlesea","2011","6","23","45","73","2","27","37","2","29","34.757142857","2.695652173","-37.64969885078072","145.04274769790686"
"Whittlesea","2011","7","24","45","58","3","23","33","1","28","36.140350877","2.583333333","-37.6386907214767","145.0499675528462"
"Whittlesea","2011","8","30","53","79","3","31","44","0","43","34.065789473","2.833333333","-37.651286905603534","145.04650180953394"
"Whittlesea","2011","9","28","45","59","2","20","32","0","31","34.740740740","2.750000000","-37.62898142357499","145.04368557989534"
"Whittlesea","2011","10","31","61","72","0","34","35","0","38","32.492957746","2.709677419","-37.64414792120805","145.05554033149843"
"Whittlesea","2011","11","26","52","69","2","31","31","0","36","37.196969696","2.653846153","-37.64759663057558","145.03477848091694"
"Whittlesea","2011","12","20","36","44","2","11","28","1","20","35.390243902","2.550000000","-37.64321896110171","145.04357777520138"
"Whittlesea","2012","1","27","48","58","1","19","36","0","34","35.105263157","2.666666666","-37.65132152844145","145.03229018437585"
"Whittlesea","2012","2","41","68","81","3","35","42","2","47","36.089743589","2.536585365","-37.6491633103529","145.046531233227"
"Whittlesea","2012","3","33","74","95","1","39","50","0","47","29.397849462","2.606060606","-37.656682735271445","145.0393487303658"
"Whittlesea","2012","4","24","47","69","0","27","38","0","34","39.681159420","2.541666666","-37.65055440502223","145.04046027674696"
"Whittlesea","2012","5","33","69","96","2","40","46","1","39","36.044943820","2.666666666","-37.63985857625801","145.05110254595252"
"Whittlesea","2012","6","7","13","18","1","8","9","0","8","37.411764705","2.714285714","-37.64810321248979","145.04636408770108"
"Whittlesea","2012","7","30","52","68","1","25","38","0","37","32.333333333","2.800000000","-37.64583478279019","145.0456519951826"
"Whittlesea","2012","8","36","78","105","0","37","64","2","48","33.941747572","2.555555555","-37.63873029796557","145.0441312270776"
"Whittlesea","2012","9","25","49","70","0","24","43","0","29","36.130434782","2.640000000","-37.65694572964352","145.04233490654488"
"Whittlesea","2012","10","23","40","65","1","24","38","0","28","34.396825396","2.608695652","-37.633942113032326","145.05158840098332"
"Whittlesea","2012","11","28","64","90","1","38","46","1","37","35.409090909","2.607142857","-37.652595079352736","145.04195072869283"
"Whittlesea","2012","12","28","49","63","2","27","30","0","37","35.796610169","2.678571428","-37.66103061331636","145.03276544803086"
"Whittlesea","2013","1","21","37","47","1","19","26","0","25","36.702127659","2.428571428","-37.64929238566516","145.03880861896664"
"Whittlesea","2013","2","32","63","91","1","35","47","1","41","34.758620689","2.718750000","-37.65425065294494","145.0496436757974"
"Whittlesea","2013","3","29","63","81","2","30","44","0","39","34.820512820","2.793103448","-37.65325583759908","145.05228084484003"
"Whittlesea","2013","4","18","35","43","0","20","17","0","25","31.047619047","2.611111111","-37.6592611785979","145.03320405456398"
"Whittlesea","2013","5","22","42","52","5","20","26","0","26","30.884615384","2.818181818","-37.653055693546015","145.04898882121435"
"Whittlesea","2013","6","27","50","65","0","21","40","0","33","35.532258064","2.703703703","-37.633049315236995","145.0542964317007"
"Wodonga","2006","1","3","5","8","0","3","5","0","6","33.375000000","3.000000000","-36.10678069854251","146.88941118991912"
"Wodonga","2006","2","11","22","40","1","23","16","0","13","28.150000000","2.545454545","-36.12943361017594","146.87904770991028"
"Wodonga","2006","3","5","8","14","1","7","7","0","5","31.928571428","2.800000000","-36.11533096986634","146.88083322569094"
"Wodonga","2006","4","2","4","10","0","6","4","0","6","19.700000000","3.000000000","-36.161091293476","146.92588179844398"
"Wodonga","2006","5","5","9","9","1","2","7","1","4","38.666666666","2.000000000","-36.14012357368546","146.84955550041778"
"Wodonga","2006","6","2","3","4","1","0","3","0","3","27.000000000","2.500000000","-36.130181506406466","146.88355469247264"
"Wodonga","2006","7","8","15","22","3","11","11","0","14","30.818181818","2.625000000","-36.128988003815486","146.87333595755823"
"Wodonga","2006","8","10","21","33","5","18","14","1","15","29.878787878","2.500000000","-36.13593076254757","146.87989298147858"
"Wodonga","2006","9","6","10","13","1","3","5","0","9","19.000000000","2.833333333","-36.13299638009737","146.8920790878066"
"Wodonga","2006","10","9","16","21","0","12","8","0","14","35.333333333","2.555555555","-36.13346760449148","146.88805185687124"
"Wodonga","2006","11","10","17","22","2","3","13","0","11","28.666666666","2.500000000","-36.13651650955336","146.89845888289287"
"Wodonga","2006","12","6","10","13","0","5","5","0","6","26.333333333","2.666666666","-36.113834067818935","146.8877276200192"
"Wodonga","2007","1","3","5","5","1","0","4","0","3","39.000000000","2.333333333","-36.12450907633821","146.8719736897136"
"Wodonga","2007","2","7","10","13","0","4","9","0","8","34.461538461","2.714285714","-36.1219275400858","146.91710766430455"
"Wodonga","2007","3","8","18","22","1","9","12","0","9","30.909090909","2.750000000","-36.11885469912015","146.87258006639144"
"Wodonga","2007","4","3","8","9","0","7","2","0","4","35.111111111","2.666666666","-36.12393531304745","146.87841688629263"
"Wodonga","2007","5","5","6","9","0","3","5","0","6","23.625000000","2.600000000","-36.11359933969904","146.83605870855595"
"Wodonga","2007","6","4","7","11","0","2","8","0","7","31.400000000","2.500000000","-36.1124065718913","146.87514687154655"
"Wodonga","2007","7","1","2","2","1","0","1","0","1","15.000000000","3.000000000","-36.12592766944794","146.88971606586773"
"Wodonga","2007","8","6","12","26","0","10","16","0","9","26.846153846","2.666666666","-36.12194288164758","146.8837318001088"
"Wodonga","2007","9","5","7","7","2","1","6","0","5","33.857142857","2.400000000","-36.11661951022761","146.8348109477975"
"Wodonga","2007","10","6","8","14","0","3","8","0","7","33.090909090","2.333333333","-36.1181813904389","146.87970178660865"
"Wodonga","2007","11","2","5","7","0","4","3","0","3","25.571428571","3.000000000","-36.1175232952951","146.89061402192027"
"Wodonga","2007","12","4","9","17","1","9","8","0","9","31.294117647","3.000000000","-36.135256560287864","146.88828559839408"
"Wodonga","2008","1","4","6","8","1","2","6","0","4","17.750000000","2.750000000","-36.14222116697595","146.8803682052984"
"Wodonga","2008","2","12","26","31","0","14","16","0","14","40.066666666","2.916666666","-36.114925316082044","146.88489751545663"
"Wodonga","2008","3","9","11","13","0","5","7","0","10","40.083333333","2.333333333","-36.13898595069599","146.8935972103374"
"Wodonga","2008","4","6","10","17","1","8","8","0","6","23.000000000","3.000000000","-36.116636150084155","146.89501903088214"
"Wodonga","2008","5","11","23","35","0","20","15","0","17","27.714285714","2.818181818","-36.12318467904227","146.88064311458632"
"Wodonga","2008","6","5","7","12","0","4","4","0","6","33.666666666","2.600000000","-36.1223457402139","146.88106966229935"
"Wodonga","2008","7","2","3","2","0","0","2","0","2","51.500000000","2.000000000","-36.12255655827451","146.88441944857695"
"Wodonga","2008","8","6","9","10","0","3","6","0","7","38.900000000","2.666666666","-36.156021120695435","146.90496565067886"
"Wodonga","2008","9","2","4","3","0","0","3","0","2","38.000000000","2.000000000","-36.13760362313723","146.8697000375351"
"Wodonga","2008","10","7","12","17","1","7","9","0","9","30.687500000","2.714285714","-36.12486130901623","146.87183770487232"
"Wodonga","2008","11","3","5","8","0","4","3","0","3","28.000000000","2.333333333","-36.1159284731393","146.86702878070437"
"Wodonga","2008","12","4","5","8","0","1","7","0","5","31.250000000","3.000000000","-36.15678592565898","146.90405145257594"
"Wodonga","2009","1","3","5","7","0","3","4","0","3","46.142857142","2.666666666","-36.14546202815345","146.9124730098421"
"Wodonga","2009","2","6","9","10","2","2","7","0","6","33.100000000","2.833333333","-36.131571543433175","146.9210610439637"
"Wodonga","2009","3","7","13","21","1","10","10","0","8","26.900000000","2.714285714","-36.11732895049232","146.89001007968588"
"Wodonga","2009","4","4","6","9","0","5","3","0","5","34.250000000","3.000000000","-36.11539989485479","146.86545008193946"
"Wodonga","2009","5","4","7","16","0","6","9","0","7","27.266666666","2.500000000","-36.11960947150848","146.8813560025915"
"Wodonga","2009","6","5","7","10","1","3","3","0","5","33.125000000","2.600000000","-36.13906281223749","146.89693271950696"
"Wodonga","2009","7","4","6","10","0","4","6","1","4","40.200000000","2.000000000","-36.12154132461426","146.88437762214846"
"Wodonga","2009","8","5","7","12","0","4","7","0","6","28.272727272","2.600000000","-36.144059307338445","146.89762614764632"
"Wodonga","2009","9","10","17","24","0","10","14","0","13","36.000000000","2.700000000","-36.121722475250415","146.88900178696332"
"Wodonga","2009","10","4","8","10","0","6","4","0","7","31.400000000","2.750000000","-36.124914239802436","146.87239645811906"
"Wodonga","2009","11","8","15","20","1","7","12","0","9","32.368421052","2.500000000","-36.114537168842205","146.87585570241788"
"Wodonga","2009","12","6","9","14","0","4","10","0","7","35.285714285","2.666666666","-36.121210931027","146.90824838225328"
"Wodonga","2010","1","6","12","21","0","15","6","0","8","30.904761904","2.666666666","-36.132994454955586","146.90826716003758"
"Wodonga","2010","2","6","8","16","0","6","9","0","7","39.437500000","3.000000000","-36.11323393846704","146.88956849563974"
"Wodonga","2010","3","10","17","21","1","14","6","0","10","39.523809523","2.700000000","-36.113896389755325","146.8465089448783"
"Wodonga","2010","4","3","5","7","0","5","1","0","3","44.500000000","2.666666666","-36.120772996332335","146.87098860987203"
"Wodonga","2010","5","9","14","17","0","8","7","0","9","37.333333333","2.666666666","-36.13579145038365","146.86682285144613"
"Wodonga","2010","6","3","5","6","0","2","4","0","5","60.500000000","3.000000000","-36.12285999422159","146.9233108613449"
"Wodonga","2010","7","5","9","14","0","8","5","0","9","42.461538461","2.600000000","-36.119847448243675","146.91050322967183"
"Wodonga","2010","8","3","7","7","0","2","5","1","3","42.142857142","2.333333333","-36.12327321533181","146.87777321497535"
"Wodonga","2010","9","6","10","12","1","5","7","0","7","24.833333333","3.000000000","-36.122758063485556","146.86612424261273"
"Wodonga","2010","10","6","10","13","0","7","5","0","7","44.750000000","2.666666666","-36.11541679370074","146.8942830434006"
"Wodonga","2010","11","10","20","31","0","18","12","0","13","32.967741935","2.800000000","-36.13297927294049","146.8926790036844"
"Wodonga","2010","12","5","9","15","2","6","9","0","7","30.600000000","2.600000000","-36.124968578176805","146.86912831578786"
"Wodonga","2011","1","7","12","22","0","8","14","0","12","34.045454545","2.857142857","-36.118181096469904","146.86646044768167"
"Wodonga","2011","2","5","10","12","0","6","6","0","5","47.166666666","2.600000000","-36.10937345335521","146.83438652866553"
"Wodonga","2011","3","7","12","19","0","5","13","0","11","28.842105263","2.714285714","-36.14397467164887","146.86487546279872"
"Wodonga","2011","4","2","2","2","0","0","2","0","2","41.000000000","3.000000000","-36.08234544395932","146.73082512922122"
"Wodonga","2011","5","4","8","9","1","7","2","0","6","44.888888888","2.500000000","-36.12797209153442","146.8956098473791"
"Wodonga","2011","6","3","4","8","0","3","5","0","3","29.875000000","3.000000000","-36.134251257806845","146.90448896053041"
"Wodonga","2011","7","5","7","17","1","2","6","0","7","16.625000000","2.600000000","-36.120699403364156","146.86652924738422"
"Wodonga","2011","8","3","5","7","0","1","6","0","3","37.857142857","2.666666666","-36.125134573039055","146.89937756446565"
"Wodonga","2011","9","7","11","15","0","8","7","0","8","27.266666666","2.857142857","-36.143687348340244","146.87683470120191"
"Wodonga","2011","10","3","5","11","0","4","7","0","6","21.000000000","2.666666666","-36.125574973909316","146.9072786166071"
"Wodonga","2011","11","5","6","8","0","2","3","0","6","17.428571428","2.600000000","-36.127525061978154","146.8642351715719"
"Wodonga","2011","12","4","6","10","0","8","2","1","5","27.000000000","2.250000000","-36.15486409384455","146.87776567669914"
"Wodonga","2012","1","4","5","5","0","2","3","0","4","23.800000000","2.750000000","-36.15378252638787","146.85841081059328"
"Wodonga","2012","2","4","6","7","0","0","6","0","4","44.166666666","3.000000000","-36.131033766317955","146.88991237152325"
"Wodonga","2012","3","7","14","20","1","8","11","0","9","34.526315789","2.714285714","-36.12250430563277","146.87360123329202"
"Wodonga","2012","4","4","8","10","0","2","8","0","5","36.400000000","3.000000000","-36.12050884759307","146.88876733051848"
"Wodonga","2012","5","3","6","10","0","3","7","0","6","51.600000000","2.333333333","-36.11160196836898","146.85494262400482"
"Wodonga","2012","6","6","11","11","0","4","7","0","6","35.363636363","2.500000000","-36.13137058308579","146.90971882232643"
"Wodonga","2012","7","3","5","9","1","5","4","0","6","20.888888888","3.000000000","-36.14269463011571","146.90930665868288"
"Wodonga","2012","8","7","12","12","0","4","8","0","7","46.166666666","2.571428571","-36.121248424062195","146.87412728756888"
"Wodonga","2012","9","6","14","10","0","0","9","0","7","43.111111111","2.833333333","-36.13390362470576","146.9078498128255"
"Wodonga","2012","10","3","5","11","0","3","8","0","7","22.181818181","2.000000000","-36.132749643248886","146.86322225094446"
"Wodonga","2012","11","4","7","13","0","9","4","0","6","38.384615384","2.500000000","-36.12068603403843","146.8869744469437"
"Wodonga","2012","12","10","15","22","1","6","14","0","12","32.333333333","2.500000000","-36.118658933008085","146.89804012836552"
"Wodonga","2013","1","5","10","14","0","7","7","0","8","29.785714285","2.800000000","-36.121864160743904","146.87839454971885"
"Wodonga","2013","2","8","13","21","0","12","8","0","11","39.150000000","2.625000000","-36.13125870630381","146.8929020179562"
"Wodonga","2013","3","4","5","4","0","1","3","1","3","45.000000000","2.250000000","-36.11862900474922","146.92077242857414"
"Wodonga","2013","4","11","19","28","1","12","13","0","16","40.730769230","2.818181818","-36.127228675641064","146.88118427078268"
"Wodonga","2013","5","6","10","16","0","10","5","1","9","36.437500000","2.333333333","-36.13748677050871","146.90344137705273"
"Wodonga","2013","6","5","10","10","0","4","6","0","5","53.100000000","2.600000000","-36.115909734722365","146.89113505973222"
"Wyndham","2006","1","28","48","56","0","19","35","2","34","28.363636363","2.642857142","-37.88004697645857","144.69398143012694"
"Wyndham","2006","2","26","45","57","4","20","31","1","31","26.090909090","2.653846153","-37.88568807525262","144.69277055383833"
"Wyndham","2006","3","25","44","77","3","34","37","0","43","27.545454545","2.320000000","-37.871386559292475","144.68999386512107"
"Wyndham","2006","4","27","51","65","0","17","43","0","36","37.338709677","2.555555555","-37.87326540461756","144.70394724110795"
"Wyndham","2006","5","25","45","56","1","19","27","1","28","31.226415094","2.480000000","-37.878120946327336","144.678707396615"
